"likely_id","cc_property_id","attom_id","broker","mls_name","status","date","year_built","StatusPrediction","Confidence","P(status=Active)Individualprobability","P(status=Sale)Individualprobability"
467635,7249067,167503458,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-28 00:00:00",,"Sale",0.975593705089596,0.02440629491040398,0.975593705089596
22541673,496495851,165472321,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9117867792678803,0.9117867792678803,0.08821322073211968
18279611,348954099,29690287,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-16 00:00:00",,"Active",0.9251424400432985,0.9251424400432985,0.07485755995670153
18279618,348954099,29690287,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-18 00:00:00",,"Sale",0.9851206731347791,0.014879326865220898,0.9851206731347791
22016964,484039200,150226512,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-01 00:00:00",,"Active",0.9271342184439634,0.9271342184439634,0.07286578155603674
493939,7579682,21939401,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9251424400432985,0.9251424400432985,0.07485755995670153
16964094,278658041,52495910,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9104614927103564,0.9104614927103564,0.08953850728964365
18256819,348581765,167787881,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9154705394082411,0.9154705394082411,0.08452946059175889
16781669,252094292,817625,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9091478684001211,0.9091478684001211,0.09085213159987893
16781676,252094292,817625,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-12 00:00:00",,"Sale",0.9847629573971849,0.015237042602815035,0.9847629573971849
18937077,363961458,27809880,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9218969038647921,0.9218969038647921,0.078103096135208
18937082,363961458,27809880,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-11 00:00:00",,"Sale",0.9751456901235305,0.024854309876469523,0.9751456901235305
16955463,278170235,786968,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9566280175168043,0.9566280175168043,0.04337198248319578
512837,7843169,165345533,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-07 00:00:00",,"Sale",0.9334589988332747,0.06654100116672534,0.9334589988332747
16967496,278787686,21573007,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-31 00:00:00",,"Sale",0.9182550671940792,0.08174493280592088,0.9182550671940792
447647,6971894,35679660,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-24 00:00:00",,"Sale",0.9854651763504946,0.014534823649505446,0.9854651763504946
527412,8027783,22918263,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-12 00:00:00",,"Sale",0.9637276404967029,0.03627235950329711,0.9637276404967029
503575,7727105,166778124,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9104614927103564,0.9104614927103564,0.08953850728964365
20329134,411902847,167457797,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9271342184439634,0.9271342184439634,0.07286578155603674
19132990,376026603,13172001,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9518952584076891,0.9518952584076891,0.04810474159231088
22014668,484024815,34110761,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-06 00:00:00",,"Sale",0.964462018033109,0.03553798196689099,0.964462018033109
477155,7378733,,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-03 00:00:00",,"Sale",0.9722653713180486,0.02773462868195143,0.9722653713180486
19875715,399869733,11379229,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9540028238623832,0.9540028238623832,0.045997176137616745
474487,7330382,166282457,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-16 00:00:00",,"Sale",0.9842694755101894,0.015730524489810615,0.9842694755101894
21859511,481855818,167596543,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9150569777319938,0.9150569777319938,0.08494302226800622
458277,7131260,47681755,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-31 00:00:00",,"Sale",0.923748647435843,0.076251352564157,0.923748647435843
441887,6889028,166125859,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9270659249359319,0.9270659249359319,0.07293407506406813
444081,6917291,166804558,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9104614927103564,0.9104614927103564,0.08953850728964365
22118394,484999152,164905315,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9173511462988809,0.9173511462988809,0.08264885370111916
16759266,251106725,11505326,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9091478684001211,0.9091478684001211,0.09085213159987893
458718,7139204,,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-18 00:00:00",,"Active",0.9073188691915657,0.9073188691915657,0.09268113080843433
24558173,541809753,249734330,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-27 00:00:00",,"Sale",0.882034670288789,0.117965329711211,0.882034670288789
517513,7908575,165987193,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-17 00:00:00",,"Sale",0.9845208810174823,0.015479118982517817,0.9845208810174823
18279537,348953364,33932466,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-19 00:00:00",,"Active",0.9529133886336274,0.9529133886336274,0.047086611366372697
17614748,325798319,34557227,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-19 00:00:00",,"Active",0.913716109147403,0.913716109147403,0.08628389085259709
24558849,541810356,321654351,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-19 00:00:00",,"Active",0.9218380007466392,0.9218380007466392,0.07816199925336079
17233030,288359153,33827420,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-19 00:00:00",,"Active",0.9270659249359319,0.9270659249359319,0.07293407506406813
18316107,349387350,33771467,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-30 00:00:00",,"Sale",0.9154880685522256,0.08451193144777432,0.9154880685522256
494505,7586864,47762042,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-20 00:00:00",,"Sale",0.8955336230919003,0.10446637690809969,0.8955336230919003
495786,7606592,41496084,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-12 00:00:00",,"Sale",0.9512286639429695,0.04877133605703047,0.9512286639429695
444097,6917291,166804558,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-11 00:00:00",,"Sale",0.9460474205022691,0.0539525794977309,0.9460474205022691
478437,7394837,44648980,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-05 00:00:00",,"Sale",0.9842482390451113,0.01575176095488884,0.9842482390451113
19129937,375455052,324029402,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-19 00:00:00",,"Sale",0.9221160607603187,0.0778839392396813,0.9221160607603187
441266,6878537,44453548,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-21 00:00:00",,"Sale",0.7675767158139297,0.23242328418607028,0.7675767158139297
500692,7685936,19395924,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
499538,7671152,922568,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8981913754382853,0.8981913754382853,0.1018086245617146
499542,7671152,922568,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-11 00:00:00",,"Sale",0.9213346139912597,0.07866538600874026,0.9213346139912597
488697,7523390,33767409,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8981913754382853,0.8981913754382853,0.1018086245617146
485078,7471109,35511079,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8981913754382853,0.8981913754382853,0.1018086245617146
447243,6966458,44408043,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-07 00:00:00",,"Sale",0.9287102722040248,0.07128972779597519,0.9287102722040248
22118212,484996485,167714598,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9181515460772928,0.9181515460772928,0.08184845392270719
16963165,278625011,47806342,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-09 00:00:00",,"Active",0.9011139161955961,0.9011139161955961,0.09888608380440388
462445,7189598,47729696,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
22538597,496457484,35512689,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
479103,7405445,167243452,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
23530872,517877046,252184863,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9162193737471939,0.9162193737471939,0.08378062625280615
474169,7327127,34649872,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9602585964792175,0.9602585964792175,0.039741403520782544
495812,7606976,142617538,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-28 00:00:00",,"Sale",0.8654696570846047,0.13453034291539537,0.8654696570846047
458955,7142549,166150536,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9180755774829981,0.9180755774829981,0.081924422517002
456268,7108436,5255617,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-26 00:00:00",,"Sale",0.9535640973885929,0.04643590261140711,0.9535640973885929
479298,7407311,35674047,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-28 00:00:00",,"Sale",0.8742106505614923,0.12578934943850772,0.8742106505614923
489615,7531493,164755573,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
492402,7564673,150224213,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-11-06 00:00:00",,"Sale",0.9963151390108604,0.003684860989139522,0.9963151390108604
459420,7147844,166150730,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
509455,7801052,15192758,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9159364904952442,0.9159364904952442,0.08406350950475573
543462,8233652,166790627,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-03 00:00:00",,"Sale",0.9709680926683208,0.029031907331679145,0.9709680926683208
533730,8108144,19396451,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-05-05 00:00:00",,"Sale",0.9743140603774496,0.025685939622550363,0.9743140603774496
18242535,348238808,153878654,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9153537752141705,0.9153537752141705,0.08464622478582945
18242541,348238808,153878654,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-06-23 00:00:00",,"Sale",0.9789438724551737,0.02105612754482635,0.9789438724551737
531964,8084483,35708315,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
544774,8256155,166272371,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9011139161955961,0.9011139161955961,0.09888608380440388
16976867,279051401,146836081,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-30 00:00:00",,"Sale",0.8722108463030394,0.12778915369696056,0.8722108463030394
16974668,278992520,52672417,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
16974672,278992520,52672417,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-31 00:00:00",,"Sale",0.8740239555897129,0.12597604441028717,0.8740239555897129
18236960,348178190,167790694,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9123296433755352,0.9123296433755352,0.08767035662446471
18236965,348178190,167790694,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-04 00:00:00",,"Sale",0.9922280387086171,0.007771961291382848,0.9922280387086171
442034,6891260,33855650,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
465459,7224494,166818106,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9547055835580461,0.9547055835580461,0.045294416441953804
465374,7224155,166155104,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9547055835580461,0.9547055835580461,0.045294416441953804
16951977,277808000,141706379,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
28511419,544812072,324026218,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.5375424725441422,0.5375424725441422,0.46245752745585783
28511422,544812072,324026218,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-21 00:00:00",,"Active",0.5375424725441422,0.5375424725441422,0.46245752745585783
521961,7967666,166208477,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-20 00:00:00",,"Sale",0.7751407630110839,0.22485923698891602,0.7751407630110839
487432,7507913,34891817,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9047384363012715,0.9047384363012715,0.09526156369872853
24562535,541813866,249747154,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9151510786743916,0.9151510786743916,0.08484892132560831
463114,7196123,816392,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-04 00:00:00",,"Sale",0.8893077860008562,0.11069221399914375,0.8893077860008562
474205,7327610,151228664,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
20276145,410485323,1095202,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.8981913754382853,0.8981913754382853,0.1018086245617146
530879,8068841,4699765,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-22 00:00:00",,"Sale",0.8344425909411777,0.16555740905882232,0.8344425909411777
19790765,397643052,53858945,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-20 00:00:00",,"Sale",0.8135479634292075,0.18645203657079235,0.8135479634292075
22536007,496412235,12993305,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9207911706969618,0.9207911706969618,0.07920882930303816
21561227,469975551,167790898,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9072830538228648,0.9072830538228648,0.09271694617713516
466969,7241582,166793205,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.8996459321682824,0.8996459321682824,0.10035406783171762
527900,8033027,21492102,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-10 00:00:00",,"Sale",0.9265368396568734,0.0734631603431266,0.9265368396568734
478676,7399112,41477390,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-19 00:00:00",,"Active",0.8981913754382853,0.8981913754382853,0.1018086245617146
17007728,281582480,13331095,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-08-07 00:00:00",,"Sale",0.9858890353072562,0.014110964692743758,0.9858890353072562
16968682,278824118,166806017,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-21 00:00:00",,"Sale",0.9394555406535846,0.06054445934641543,0.9394555406535846
490094,7537592,52849880,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-24 00:00:00",,"Sale",0.8635948478062778,0.13640515219372215,0.8635948478062778
28511749,544813251,324029530,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-09 00:00:00",,"Active",0.5375424725441422,0.5375424725441422,0.46245752745585783
492260,7563530,3245277,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9020154644353692,0.9020154644353692,0.09798453556463081
492263,7563530,3245277,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-13 00:00:00",,"Sale",0.7182912337853531,0.28170876621464697,0.7182912337853531
19481730,388112415,27615281,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9153537752141705,0.9153537752141705,0.08464622478582945
467228,7243901,166155403,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-10 00:00:00",,"Sale",0.7236273960177497,0.2763726039822502,0.7236273960177497
453228,7066565,47835237,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-02-21 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
453227,7066565,47835237,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
21658920,474802944,167716908,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9133540452766495,0.9133540452766495,0.08664595472335049
21658975,474802944,167716908,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-18 00:00:00",,"Sale",0.9253267962095544,0.07467320379044562,0.9253267962095544
16958386,278381192,166282311,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9067125119150922,0.9067125119150922,0.09328748808490789
500552,7684397,167028836,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9061652738375389,0.9061652738375389,0.09383472616246105
482509,7444550,146888061,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9214898966990952,0.9214898966990952,0.07851010330090478
463116,7196228,24841593,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9067125119150922,0.9067125119150922,0.09328748808490789
463119,7196228,24841593,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-24 00:00:00",,"Sale",0.8321691965254211,0.167830803474579,0.8321691965254211
504242,7732772,165983368,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9061652738375389,0.9061652738375389,0.09383472616246105
22536417,496419603,166996442,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9578157813102385,0.9578157813102385,0.04218421868976149
21934431,482878614,27584408,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9209423541059852,0.9209423541059852,0.07905764589401475
24565122,541850823,25057717,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9407339279961342,0.9407339279961342,0.05926607200386577
469481,7270010,165973749,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.90839654692996,0.90839654692996,0.09160345307004004
469484,7270010,165973749,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-24 00:00:00",,"Sale",0.8447729291810386,0.15522707081896137,0.8447729291810386
20005128,403801839,50994451,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9209423541059852,0.9209423541059852,0.07905764589401475
20005133,403801839,50994451,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-21 00:00:00",,"Sale",0.9392045638067646,0.06079543619323533,0.9392045638067646
491742,7558019,166175435,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-08 00:00:00",,"Active",0.7163407724847958,0.7163407724847958,0.28365922751520434
489117,7526732,11143099,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9218028072324569,0.9218028072324569,0.07819719276754304
440352,6869150,22514486,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9292438657436958,0.9292438657436958,0.07075613425630421
484098,7460111,166007627,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
484102,7460111,166007627,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-04 00:00:00",,"Sale",0.9223121275658714,0.07768787243412854,0.9223121275658714
22538410,496453362,20757855,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-10-12 00:00:00",,"Sale",0.9947191487051021,0.005280851294897799,0.9947191487051021
21857894,481844502,167595669,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-19 00:00:00",,"Sale",0.9273656110207316,0.07263438897926842,0.9273656110207316
16974254,278981588,8534470,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-16 00:00:00",,"Active",0.9214898966990952,0.9214898966990952,0.07851010330090478
485052,7470926,35611169,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-21 00:00:00",,"Active",0.9047952103698778,0.9047952103698778,0.09520478963012233
469147,7267319,23131120,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9061652738375389,0.9061652738375389,0.09383472616246105
15522569,204948101,166847320,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-17 00:00:00",,"Sale",0.9762317767572888,0.023768223242711235,0.9762317767572888
22536444,496420083,166169839,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9578157813102385,0.9578157813102385,0.04218421868976149
24565769,541851438,253023240,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9262862253603312,0.9262862253603312,0.07371377463966872
24565772,541851438,253023240,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-28 00:00:00",,"Sale",0.8191976965004427,0.18080230349955728,0.8191976965004427
495104,7596875,9962312,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9047952103698778,0.9047952103698778,0.09520478963012233
20064207,405364302,145932661,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-30 00:00:00",,"Sale",0.8760821817825262,0.1239178182174738,0.8760821817825262
28511861,544813539,324030024,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.5375424725441422,0.5375424725441422,0.46245752745585783
28511859,544813539,324030024,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-13 00:00:00",,"Active",0.5375424725441422,0.5375424725441422,0.46245752745585783
498901,7661678,35647811,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9214898966990952,0.9214898966990952,0.07851010330090478
16983468,279459947,41912487,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9047952103698778,0.9047952103698778,0.09520478963012233
16954838,278112284,4456472,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9047952103698778,0.9047952103698778,0.09520478963012233
16969089,278837696,166274662,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
21422151,464864970,167714622,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9181000194147672,0.9181000194147672,0.08189998058523287
22538669,496461513,146087999,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-28 00:00:00",,"Sale",0.8654696570846047,0.13453034291539537,0.8654696570846047
529892,8056688,3626350,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-24 00:00:00",,"Sale",0.8502690117831406,0.1497309882168594,0.8502690117831406
24565229,541850934,321650133,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9228048835247861,0.9228048835247861,0.07719511647521382
534419,8116349,35516942,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-10 00:00:00",,"Sale",0.9223121275658714,0.07768787243412854,0.9223121275658714
508759,7795103,24812258,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9047952103698778,0.9047952103698778,0.09520478963012233
489142,7527050,5163180,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-23 00:00:00",,"Active",0.90839654692996,0.90839654692996,0.09160345307004004
17054187,284463986,34518249,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-23 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
524493,7992752,816208,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-13 00:00:00",,"Sale",0.7236273960177497,0.2763726039822502,0.7236273960177497
494605,7587557,167437685,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-03 00:00:00",,"Sale",0.9223121275658714,0.07768787243412854,0.9223121275658714
498605,7658171,407695,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-17 00:00:00",,"Sale",0.7779186809142716,0.22208131908572837,0.7779186809142716
526801,8021720,167438312,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-23 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
22538178,496449186,166845898,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-06-05 00:00:00",,"Sale",0.9753405531797155,0.024659446820284578,0.9753405531797155
20371188,413643297,20429124,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-14 00:00:00",,"Sale",0.9177027747300328,0.08229722526996718,0.9177027747300328
22541044,496488153,166690346,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-22 00:00:00",,"Active",0.9075476928570947,0.9075476928570947,0.09245230714290535
22541049,496488153,166690346,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-30 00:00:00",,"Sale",0.8722108463030394,0.12778915369696056,0.8722108463030394
466607,7238207,35687463,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-23 00:00:00",,"Active",0.9047952103698778,0.9047952103698778,0.09520478963012233
539438,8181938,166004864,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-04 00:00:00",,"Sale",0.8860804310141551,0.11391956898584493,0.8860804310141551
22535715,496407903,34890383,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-20 00:00:00",,"Active",0.9061652738375389,0.9061652738375389,0.09383472616246105
28511825,544813485,324030001,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-23 00:00:00",,"Sale",0.5308918133136441,0.46910818668635595,0.5308918133136441
16983460,279458450,47594160,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-03-30 00:00:00",,"Sale",0.8616553963293464,0.1383446036706537,0.8616553963293464
543554,8235542,144673460,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-23 00:00:00",,"Active",0.9061652738375389,0.9061652738375389,0.09383472616246105
543558,8235542,144673460,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-21 00:00:00",,"Sale",0.9661242432419749,0.033875756758025184,0.9661242432419749
16957511,278319146,167437618,"David Cavalier","North Texas Real Estate Information Systems","Sale","2017-04-17 00:00:00",,"Sale",0.9299809736294135,0.07001902637058657,0.9299809736294135
16989021,280002398,25976768,"David Cavalier","North Texas Real Estate Information Systems","Active","2017-02-17 00:00:00",,"Active",0.9061652738375389,0.9061652738375389,0.09383472616246105
